conectado|voltagem|temperatura|ruido|ativacao
1000|34000|165000|31000|1
1000|44000|2000|-4000|0
1000|28000|-42000|79000|0
0|31000|-58000|51000|0
0|33000|-38000|-3000|0
1000|25000|517000|-20000|0
0|41000|446000|-87000|0
0|41000|-89000|-92000|0
0|35000|218000|-44000|0
0|40000|127000|1000|0
1000|27000|-40000|30000|0
1000|32000|470000|-72000|0
1000|34000|440000|24000|1
1000|26000|18000|-72000|1
1000|41000|265000|-29000|1
0|36000|32000|-2000|0
0|33000|53000|-43000|0
1000|35000|315000|99000|1
1000|35000|22000|19000|1
0|43000|26000|-21000|0
1000|38000|380000|7000|1
0|31000|228000|67000|0
1000|29000|44000|-72000|1
1000|35000|52000|36000|1
1000|35000|512000|86000|0
0|29000|247000|31000|0
1000|37000|432000|19000|1
1000|34000|216000|-29000|1
1000|32000|-54000|86000|0
0|34000|-46000|-70000|0
0|41000|138000|81000|0
0|37000|37000|74000|0
1000|26000|281000|-53000|1
1000|32000|588000|-19000|0
0|39000|590000|4000|0
0|33000|489000|-62000|0
1000|42000|35000|-46000|1
1000|32000|-41000|-95000|0
1000|32000|57000|89000|1
1000|36000|117000|60000|1
1000|38000|380000|-43000|1
0|31000|-57000|-49000|0
0|33000|440000|-54000|0
1000|39000|490000|-89000|0
1000|30000|131000|-22000|1
1000|38000|511000|-75000|0
1000|35000|351000|58000|1
1000|28000|246000|-2000|1
0|38000|578000|24000|0
0|40000|480000|-68000|0
0|29000|156000|-67000|0
1000|45000|22000|-66000|0
0|37000|181000|79000|0
0|29000|302000|-61000|0
0|44000|106000|55000|0
0|30000|381000|-93000|0
1000|28000|482000|71000|0
0|38000|209000|21000|0
0|25000|-8000|22000|0
0|31000|289000|74000|0
0|41000|505000|57000|0
0|39000|-35000|25000|0
1000|37000|-82000|-9000|0
1000|36000|548000|-27000|0
1000|39000|452000|21000|0
1000|36000|0|10000|0
1000|25000|-94000|-39000|0
1000|40000|121000|98000|1
1000|30000|568000|-64000|0
1000|28000|233000|65000|1
1000|44000|482000|46000|0
1000|34000|164000|19000|1
1000|27000|334000|-74000|1
0|40000|103000|65000|0
1000|33000|164000|8000|1
1000|26000|102000|27000|1
1000|35000|353000|40000|1
0|39000|188000|-69000|0
1000|26000|350000|-71000|1
1000|35000|-74000|53000|0
1000|45000|483000|34000|0
0|25000|445000|-35000|0
0|43000|389000|-90000|0
0|40000|0|-3000|0
1000|26000|83000|78000|1
1000|40000|343000|91000|1
1000|25000|193000|11000|1
0|40000|337000|76000|0
0|29000|555000|-2000|0
1000|31000|-34000|28000|0
0|41000|310000|-7000|0
1000|37000|-16000|32000|0
0|26000|506000|88000|0
1000|40000|-21000|-9000|0
0|38000|-20000|65000|0
0|26000|81000|85000|0
0|31000|72000|61000|0
0|36000|478000|-31000|0
0|31000|436000|62000|0
0|40000|222000|94000|0
0|36000|471000|13000|0
1000|35000|100000|100000|1
0|31000|-58000|-67000|0
0|36000|115000|5000|0
0|44000|-56000|-30000|0
1000|43000|372000|75000|0
1000|45000|493000|24000|0
0|36000|330000|-71000|0
1000|34000|488000|-69000|0
1000|28000|67000|-3000|1
0|39000|-46000|-12000|0
0|38000|583000|-13000|0
0|29000|58000|-44000|0
0|34000|303000|-10000|0
1000|27000|497000|37000|0
1000|41000|104000|-100000|1
0|26000|543000|-21000|0
1000|39000|181000|2000|1
0|41000|202000|23000|0
0|42000|386000|-23000|0
0|26000|104000|41000|0
1000|34000|491000|4000|0
0|33000|-65000|-46000|0
0|29000|392000|-89000|0
1000|33000|532000|28000|0
1000|29000|379000|-83000|1
0|34000|581000|-65000|0
0|41000|176000|-57000|0
0|37000|331000|-19000|0
1000|38000|145000|71000|1
1000|35000|74000|17000|1
0|29000|155000|20000|0
0|43000|516000|-55000|0
0|28000|413000|-25000|0
1000|39000|398000|87000|1
1000|36000|-4000|-75000|0
0|38000|401000|-35000|0
0|26000|-60000|81000|0
1000|39000|56000|-64000|1
0|39000|95000|53000|0
1000|36000|109000|-1000|1
0|42000|107000|-63000|0
1000|34000|82000|86000|1
0|41000|142000|-86000|0
0|29000|299000|-63000|0
0|30000|228000|95000|0
1000|30000|479000|82000|0
0|31000|-82000|-94000|0
0|25000|63000|-4000|0
0|45000|544000|19000|0
0|37000|444000|87000|0
0|29000|546000|-50000|0
0|35000|60000|61000|0
1000|45000|523000|-13000|0
1000|36000|222000|70000|1
1000|31000|410000|-55000|1
1000|43000|47000|11000|0
1000|43000|409000|9000|0
0|37000|-46000|94000|0
0|37000|508000|-24000|0
1000|37000|215000|61000|1
1000|39000|574000|-2000|0
0|39000|161000|42000|0
1000|32000|402000|72000|1
1000|38000|586000|-26000|0
1000|29000|246000|-67000|1
1000|34000|-11000|22000|0
0|30000|128000|-45000|0
1000|26000|125000|-36000|1
1000|31000|194000|-18000|1
0|29000|427000|98000|0
0|36000|119000|11000|0
1000|41000|297000|81000|1
1000|45000|-4000|-28000|0
0|45000|-53000|94000|0
1000|27000|225000|-7000|1
0|31000|594000|-46000|0
0|25000|-27000|-36000|0
0|38000|341000|42000|0
0|26000|480000|-98000|0
0|36000|395000|-35000|0
1000|42000|55000|48000|1
0|34000|240000|-94000|0
0|27000|337000|-8000|0
0|31000|539000|-75000|0
0|39000|134000|-4000|0
0|38000|461000|-21000|0
1000|43000|153000|43000|0
0|36000|277000|89000|0
0|31000|505000|22000|0
1000|34000|268000|-95000|1
1000|35000|467000|-90000|0
1000|40000|-75000|33000|0
0|41000|29000|45000|0
0|26000|58000|84000|0
1000|30000|596000|-17000|0
0|35000|219000|66000|0
1000|36000|404000|-99000|1
0|40000|384000|-71000|0
1000|40000|201000|-63000|1
0|26000|69000|-93000|0
1000|36000|430000|-25000|1
0|35000|253000|81000|0
0|31000|288000|-26000|0
0|28000|216000|-17000|0
0|34000|252000|86000|0
1000|34000|404000|87000|1
1000|25000|443000|41000|1
0|45000|423000|13000|0
0|27000|9000|-55000|0
1000|35000|8000|-90000|1
1000|41000|-55000|-34000|0
0|32000|341000|-37000|0
1000|35000|381000|1000|1
0|28000|-72000|88000|0
1000|30000|531000|-94000|0
1000|38000|331000|91000|1
1000|37000|231000|-37000|1
0|27000|323000|82000|0
1000|44000|181000|100000|0
0|29000|545000|27000|0
0|39000|194000|22000|0
0|33000|521000|-95000|0
1000|25000|327000|-63000|1
0|40000|235000|62000|0
1000|26000|459000|90000|0
0|45000|172000|-24000|0
1000|31000|69000|-7000|1
1000|32000|403000|85000|1
1000|38000|253000|73000|1
0|40000|471000|-94000|0
0|39000|384000|-92000|0
0|31000|72000|98000|0
1000|44000|413000|15000|0
0|35000|-83000|67000|0
1000|35000|483000|27000|0
1000|30000|555000|47000|0
0|25000|393000|-65000|0
1000|45000|62000|-42000|0
0|43000|303000|-69000|0
0|28000|529000|-94000|0
1000|31000|577000|31000|0
0|27000|-66000|-11000|0
0|44000|479000|-89000|0
1000|44000|447000|-29000|0
0|25000|545000|67000|0
1000|33000|439000|-81000|1
0|28000|-24000|-30000|0
0|45000|197000|91000|0
0|40000|558000|5000|0
0|44000|327000|-40000|0
1000|44000|300000|28000|0
0|41000|32000|18000|0
1000|45000|584000|-61000|0
1000|39000|143000|-90000|1
0|32000|313000|10000|0
1000|43000|595000|46000|0
1000|41000|434000|-35000|1
0|31000|307000|-7000|0
0|30000|203000|-24000|0
0|30000|498000|91000|0
1000|34000|305000|-66000|1
0|31000|571000|-8000|0
1000|27000|31000|-85000|1
1000|43000|401000|55000|0
1000|41000|367000|69000|1
1000|37000|329000|-33000|1
1000|29000|35000|-53000|1
1000|40000|121000|-83000|1
1000|36000|477000|-45000|0
0|40000|530000|18000|0
0|43000|365000|98000|0
0|44000|530000|-95000|0
1000|41000|591000|21000|0
1000|44000|254000|-64000|0
0|41000|119000|-47000|0
1000|30000|428000|90000|1
0|33000|-28000|-96000|0
1000|27000|73000|41000|1
1000|38000|397000|-47000|1
1000|45000|255000|92000|0
0|39000|512000|-31000|0
0|26000|375000|60000|0
0|38000|-28000|-50000|0
0|44000|-43000|-20000|0
1000|29000|309000|24000|1
0|42000|120000|-71000|0
0|40000|-20000|-23000|0
1000|35000|564000|-50000|0
0|45000|273000|-58000|0
1000|40000|474000|8000|0
1000|34000|-73000|-42000|0
1000|43000|443000|66000|0
1000|26000|518000|93000|0
1000|43000|132000|-15000|0
0|31000|145000|89000|0
1000|31000|299000|15000|1
1000|39000|-87000|56000|0
0|43000|382000|-69000|0
0|36000|-43000|-42000|0
0|44000|185000|-66000|0
0|43000|254000|32000|0
0|28000|144000|-41000|0
0|27000|241000|88000|0
1000|32000|535000|77000|0
0|42000|479000|69000|0
1000|45000|455000|77000|0
1000|40000|230000|3000|1
1000|32000|547000|14000|0
0|31000|166000|-6000|0
0|44000|544000|49000|0
1000|41000|97000|78000|1
0|25000|405000|51000|0
0|35000|276000|85000|0
0|37000|428000|35000|0
1000|34000|451000|-10000|0
1000|31000|-49000|-3000|0
0|40000|0|-75000|0
1000|39000|-43000|-80000|0
0|44000|376000|-4000|0
1000|38000|572000|-99000|0
0|25000|574000|85000|0
1000|26000|-34000|-16000|0
1000|30000|257000|70000|1
1000|42000|14000|72000|1
0|28000|409000|-59000|0
0|36000|-37000|-7000|0
1000|44000|296000|14000|0
1000|33000|415000|39000|1
1000|43000|501000|7000|0
1000|38000|-43000|75000|0
1000|36000|90000|63000|1
1000|25000|338000|-61000|1
1000|45000|-39000|68000|0
0|38000|270000|-78000|0
0|31000|-9000|72000|0
1000|42000|571000|75000|0
1000|44000|561000|-70000|0
1000|42000|130000|45000|1
0|29000|278000|-92000|0
0|31000|590000|-88000|0
0|30000|417000|-77000|0
1000|32000|277000|93000|1
0|36000|-33000|63000|0
1000|26000|6000|-79000|1
1000|36000|551000|-1000|0
1000|26000|217000|82000|1
1000|27000|353000|-70000|1
1000|30000|159000|7000|1
1000|36000|199000|-33000|1
0|29000|346000|3000|0
0|40000|142000|-18000|0
0|42000|359000|94000|0
0|29000|12000|-1000|0
1000|31000|454000|14000|0
0|43000|422000|-75000|0
1000|43000|251000|15000|0
1000|39000|120000|97000|1
1000|37000|-43000|-10000|0
0|29000|229000|-18000|0
0|35000|484000|6000|0
0|43000|53000|1000|0
0|36000|360000|14000|0
0|34000|276000|-85000|0
0|31000|178000|-81000|0
0|31000|497000|74000|0
1000|39000|-71000|-29000|0
0|45000|428000|44000|0
1000|39000|134000|87000|1
1000|43000|330000|15000|0
1000|35000|424000|-6000|1
1000|37000|-83000|-33000|0
0|34000|189000|-81000|0
0|36000|-81000|-86000|0
1000|44000|67000|-21000|0
1000|28000|334000|27000|1
0|38000|121000|57000|0
1000|30000|-14000|-20000|0
1000|25000|82000|98000|1
1000|28000|230000|-83000|1
1000|36000|210000|-28000|1
1000|29000|-91000|79000|0
1000|28000|499000|-43000|0
0|37000|478000|-52000|0
1000|33000|-8000|92000|0
0|43000|583000|31000|0
1000|41000|337000|-48000|1
0|26000|330000|5000|0
0|43000|306000|62000|0
1000|34000|61000|-79000|1
0|25000|493000|14000|0
0|31000|337000|54000|0
0|35000|529000|-82000|0
0|44000|11000|59000|0
1000|42000|284000|-51000|1
0|32000|217000|-1000|0
1000|33000|232000|-62000|1
0|27000|-4000|-71000|0
1000|32000|461000|-80000|0
0|41000|-38000|-78000|0
0|26000|300000|15000|0
0|32000|453000|-15000|0
0|39000|61000|24000|0
1000|42000|156000|91000|1
1000|33000|496000|-25000|0
1000|33000|283000|57000|1
1000|37000|378000|57000|1
1000|34000|245000|24000|1
0|30000|518000|74000|0
1000|28000|75000|74000|1
1000|33000|539000|10000|0
1000|26000|490000|96000|0
0|35000|397000|37000|0
0|35000|583000|67000|0
0|27000|176000|-55000|0
1000|40000|-94000|-6000|0
0|35000|443000|-75000|0
1000|30000|208000|-53000|1
1000|30000|331000|76000|1
1000|45000|582000|85000|0
0|42000|169000|-65000|0
0|45000|493000|-65000|0
0|25000|261000|-97000|0
1000|35000|346000|54000|1
1000|28000|56000|-10000|1
0|40000|108000|85000|0
1000|28000|31000|-49000|1
1000|42000|42000|-53000|1
0|29000|-57000|-15000|0
1000|37000|-1000|65000|0
1000|27000|78000|-28000|1
1000|28000|210000|33000|1
1000|28000|501000|-43000|0
1000|44000|382000|-91000|0
1000|42000|200000|57000|1
0|34000|393000|40000|0
1000|27000|150000|4000|1
1000|25000|101000|79000|1
1000|44000|287000|-46000|0
1000|34000|53000|37000|1
0|32000|336000|-64000|0
1000|26000|423000|-82000|1
0|44000|9000|-51000|0
1000|30000|529000|96000|0
0|38000|-12000|81000|0
0|32000|333000|62000|0
0|39000|5000|-6000|0
0|44000|-11000|0|0
1000|37000|68000|91000|1
1000|28000|74000|71000|1
0|45000|576000|19000|0
0|36000|-93000|8000|0
1000|36000|-30000|-48000|0
1000|37000|-89000|45000|0
0|28000|529000|97000|0
1000|26000|8000|83000|1
0|30000|10000|3000|0
0|33000|519000|-43000|0
0|37000|85000|60000|0
1000|35000|126000|-32000|1
0|44000|253000|-40000|0
0|29000|425000|-25000|0
1000|41000|-72000|-37000|0
0|37000|13000|68000|0
0|40000|557000|-11000|0
1000|36000|335000|82000|1
0|42000|44000|18000|0
1000|40000|391000|-95000|1
0|37000|116000|81000|0
0|31000|454000|-84000|0
0|37000|88000|93000|0
0|42000|-75000|43000|0
1000|40000|461000|9000|0
1000|41000|16000|84000|1
1000|39000|425000|48000|1
0|37000|70000|90000|0
0|38000|381000|-78000|0
1000|41000|360000|-78000|1
0|45000|9000|-81000|0
1000|33000|19000|-48000|1
0|38000|139000|88000|0
0|32000|73000|89000|0
1000|33000|17000|8000|1
0|38000|512000|-8000|0
0|34000|242000|79000|0
0|27000|319000|-7000|0
0|39000|463000|74000|0
0|35000|77000|81000|0
0|36000|-44000|38000|0
1000|34000|-86000|-18000|0
0|45000|440000|89000|0
1000|37000|327000|93000|1
1000|34000|-48000|77000|0
1000|27000|194000|-64000|1
0|35000|338000|-53000|0
1000|35000|354000|36000|1
0|43000|307000|-37000|0
1000|32000|-90000|74000|0
1000|44000|595000|48000|0
1000|40000|477000|84000|0
1000|30000|69000|-58000|1
0|35000|162000|29000|0
1000|31000|139000|-47000|1
1000|35000|424000|-52000|1
1000|31000|356000|19000|1
1000|44000|-22000|-1000|0
1000|35000|515000|-94000|0
1000|28000|166000|84000|1
0|38000|-90000|-17000|0
0|27000|146000|77000|0
0|31000|116000|19000|0
1000|44000|272000|69000|0
0|32000|594000|-15000|0
0|37000|200000|53000|0
1000|29000|460000|-60000|0
0|30000|587000|-88000|0
1000|35000|537000|16000|0
1000|40000|50000|33000|1
0|38000|466000|-96000|0
1000|45000|481000|65000|0
1000|32000|177000|16000|1
0|30000|-3000|-37000|0
1000|25000|163000|61000|1
1000|36000|575000|-52000|0
0|33000|-60000|-33000|0
0|45000|372000|32000|0
1000|37000|292000|21000|1
1000|41000|395000|99000|1
0|40000|519000|31000|0
0|31000|38000|29000|0
0|43000|-65000|-23000|0
1000|25000|77000|-32000|1
1000|27000|169000|86000|1
1000|44000|11000|85000|0
1000|27000|118000|-81000|1
0|25000|251000|25000|0
0|35000|480000|-68000|0
1000|45000|65000|84000|0
0|32000|398000|-22000|0
1000|42000|400000|-51000|1
0|25000|119000|-60000|0
1000|37000|272000|19000|1
1000|44000|-64000|42000|0
1000|25000|91000|31000|1
0|28000|-87000|45000|0
0|29000|42000|87000|0
1000|42000|289000|-8000|1
1000|42000|376000|-56000|1
1000|26000|497000|33000|0
0|37000|518000|-39000|0
1000|35000|143000|-19000|1
1000|30000|353000|-25000|1
0|31000|42000|61000|0
0|34000|421000|86000|0
0|31000|-74000|86000|0
1000|32000|-72000|34000|0
1000|37000|-84000|-7000|0
1000|37000|206000|-31000|1
0|25000|488000|-63000|0
0|44000|530000|11000|0
1000|39000|460000|0|0
1000|44000|500000|-46000|0
1000|41000|529000|89000|0
0|27000|488000|35000|0
0|43000|254000|47000|0
1000|44000|462000|45000|0
1000|45000|281000|-37000|0
0|28000|246000|-97000|0
0|38000|586000|-69000|0
0|25000|199000|-33000|0
0|34000|89000|24000|0
1000|42000|105000|-63000|1
0|35000|21000|32000|0
1000|45000|-86000|-41000|0
1000|26000|-54000|-93000|0
1000|26000|71000|35000|1
1000|25000|301000|-50000|1
1000|25000|546000|-66000|0
1000|36000|-83000|-25000|0
1000|43000|270000|82000|0
1000|38000|223000|19000|1
1000|35000|436000|24000|1
0|36000|411000|-32000|0
0|36000|85000|39000|0
0|39000|584000|-7000|0
1000|31000|154000|27000|1
0|45000|578000|99000|0
0|38000|156000|-72000|0
0|45000|279000|-22000|0
0|43000|471000|51000|0
1000|37000|437000|69000|1
1000|45000|-95000|-67000|0
0|35000|-97000|55000|0
1000|28000|-79000|16000|0
0|44000|426000|-94000|0
1000|42000|9000|-33000|1
0|28000|580000|-48000|0
1000|32000|520000|1000|0
1000|39000|199000|47000|1
1000|31000|-79000|86000|0
1000|35000|491000|-83000|0
1000|34000|169000|-3000|1
0|32000|-94000|94000|0
0|40000|243000|23000|0
0|35000|-73000|60000|0
0|27000|-40000|-99000|0
0|29000|372000|-4000|0
0|41000|527000|30000|0
1000|37000|463000|11000|0
1000|43000|182000|-31000|0
1000|35000|295000|40000|1
1000|40000|590000|-79000|0
1000|38000|299000|58000|1
0|42000|232000|60000|0
0|41000|-85000|72000|0
1000|30000|120000|-42000|1
0|40000|156000|-1000|0
0|29000|186000|-3000|0
0|34000|584000|-25000|0
1000|33000|172000|97000|1
0|30000|563000|24000|0
0|40000|82000|47000|0
1000|35000|532000|-79000|0
0|31000|245000|-77000|0
0|38000|459000|33000|0
0|31000|-89000|-64000|0
0|27000|32000|62000|0
1000|32000|139000|-80000|1
1000|29000|89000|1000|1
0|40000|502000|63000|0
0|42000|444000|58000|0
0|34000|600000|-7000|0
0|26000|77000|-22000|0
0|27000|0|44000|0
0|37000|118000|34000|0
0|37000|110000|34000|0
0|39000|62000|-7000|0
0|42000|91000|-28000|0
0|37000|106000|-18000|0
0|41000|24000|29000|0
1000|45000|450000|85000|0
1000|33000|114000|71000|1
0|32000|291000|-25000|0
1000|39000|8000|-90000|1
0|38000|558000|-62000|0
1000|38000|385000|94000|1
0|37000|338000|65000|0
1000|27000|178000|-71000|1
1000|39000|515000|-41000|0
1000|26000|95000|84000|1
1000|32000|449000|75000|1
1000|31000|503000|7000|0
1000|38000|387000|86000|1
1000|28000|24000|2000|1
1000|43000|506000|-65000|0
1000|41000|433000|32000|1
1000|27000|104000|-8000|1
0|26000|582000|-29000|0
1000|45000|578000|15000|0
1000|44000|355000|83000|0
0|25000|-55000|58000|0
0|42000|104000|-90000|0
1000|37000|582000|-74000|0
1000|32000|441000|-88000|1
0|26000|-43000|-80000|0
1000|35000|409000|55000|1
1000|41000|115000|-33000|1
1000|45000|275000|-84000|0
1000|40000|363000|-46000|1
1000|38000|188000|-29000|1
1000|33000|375000|83000|1
0|42000|277000|35000|0
0|43000|250000|-46000|0
1000|45000|-81000|48000|0
0|40000|433000|100000|0
0|32000|477000|-39000|0
1000|35000|331000|7000|1
1000|32000|425000|47000|1
0|26000|387000|45000|0
0|39000|398000|-76000|0
0|26000|402000|3000|0
1000|29000|164000|-50000|1
0|26000|401000|-71000|0
0|31000|340000|-34000|0
1000|44000|562000|-52000|0
0|31000|57000|83000|0
0|42000|-60000|37000|0
0|35000|355000|7000|0
1000|41000|293000|85000|1
1000|34000|535000|56000|0
0|34000|202000|53000|0
0|33000|382000|-28000|0
0|31000|209000|33000|0
0|36000|245000|29000|0
0|39000|28000|55000|0
1000|38000|539000|67000|0
1000|29000|90000|-47000|1
0|28000|89000|43000|0
1000|40000|-41000|-91000|0
0|45000|488000|77000|0
0|29000|507000|36000|0
0|28000|353000|11000|0
0|36000|385000|-87000|0
1000|42000|357000|62000|1
1000|42000|458000|-39000|0
1000|44000|478000|62000|0
0|36000|177000|36000|0
1000|36000|436000|99000|1
1000|40000|523000|-16000|0
0|25000|108000|30000|0
1000|34000|330000|-62000|1
1000|44000|569000|4000|0
1000|35000|-2000|-38000|0
0|29000|292000|-53000|0
1000|25000|379000|97000|1
1000|44000|270000|61000|0
0|45000|556000|77000|0
0|43000|16000|-90000|0
0|30000|386000|-89000|0
1000|31000|66000|38000|1
0|39000|344000|-93000|0
0|34000|273000|7000|0
1000|27000|48000|-81000|1
0|39000|346000|-99000|0
1000|27000|245000|-14000|1
0|36000|-21000|-3000|0
0|32000|344000|-6000|0
1000|45000|482000|21000|0
1000|41000|23000|-14000|1
1000|33000|230000|35000|1
0|34000|292000|-68000|0
0|41000|488000|-26000|0
1000|45000|368000|78000|0
1000|30000|550000|-19000|0
1000|36000|64000|-51000|1
1000|37000|95000|-66000|1
0|44000|184000|-30000|0
0|41000|430000|82000|0
1000|37000|74000|-40000|1
1000|26000|64000|86000|1
0|31000|573000|-12000|0
1000|27000|155000|-4000|1
1000|35000|85000|55000|1
0|29000|43000|-66000|0
1000|27000|206000|59000|1
1000|38000|260000|-5000|1
1000|27000|583000|-66000|0
0|36000|325000|-5000|0
0|31000|148000|-29000|0
1000|31000|242000|35000|1
1000|26000|333000|-80000|1
0|25000|89000|23000|0
1000|40000|136000|-83000|1
0|44000|-78000|-17000|0
1000|26000|306000|-71000|1
0|27000|208000|64000|0
1000|36000|333000|82000|1
1000|35000|569000|70000|0
1000|40000|12000|-77000|1
1000|39000|195000|16000|1
1000|34000|568000|-44000|0
